"id","location_id","title","level","exp","gold","raw_response"
"425","15","🗺👨🏼‍🦳 Шкипер","33","2000","104","📋 Страница монстра

🗺👨🏼‍🦳 Шкипер
🔸 Уровень: 33
🗺 Зона охоты: Тайная локация (❄️🕌🏛 Карбарак)

Награда за убийство:
✨ Опыт: 2000
💰 Золото: 104

Дроп ресурсов:
🈴 Вольфрам
🈴 Биоток
🎇 Осколок хаоса
🅾 Осколок гармонии
🧳🛡 Сундук с фрагментами щита [IV]
🧳🎩 Сундук с фрагментами шлема [IV]
🧳🥾 Сундук с фрагментами ботинок [IV]
❇️ Сосна
❇️ Олово
✴️ Кость
✴️ Дуб
✴️ Медь
⏺ Хитин
⏺ Бук
⚛️ Амарант
⚛️ Титан"
"426","15","⛵️👨🏼‍🦳 Парусный мастер","33","2000","104","📋 Страница монстра

⛵️👨🏼‍🦳 Парусный мастер
🔸 Уровень: 33
🗺 Зона охоты: Тайная локация (❄️🕌🏛 Карбарак)

Награда за убийство:
✨ Опыт: 2000
💰 Золото: 104

Дроп ресурсов:
🈴 Вольфрам
🈴 Биоток
🎇 Осколок хаоса
🅾 Осколок гармонии
🧳🛡 Сундук с фрагментами щита [IV]
🧳🧤 Сундук с фрагментами перчаток [IV]
❇️ Кожа
✴️ Кость
✴️ Дуб
✴️ Медь
⏺ Кованая сталь
⏺ Хитин
⏺ Бук
⚛️ Амарант
⚛️ Кровь"
"427","15","🥘🧔🏽 Кок","33","2000","104","📋 Страница монстра

🥘🧔🏽 Кок
🔸 Уровень: 33
🗺 Зона охоты: Тайная локация (❄️🕌🏛 Карбарак)

Награда за убийство:
✨ Опыт: 2000
💰 Золото: 104

Дроп ресурсов:
🈴 Вольфрам
🈴 Биоток
🎇 Осколок хаоса
🅾 Осколок гармонии
🧳🎽 Сундук с фрагментами доспеха [IV]
🧳🧤 Сундук с фрагментами перчаток [IV]
❇️ Кожа
✴️ Кость
✴️ Медь
⏺ Хитин
⚛️ Амарант
⚛️ Титан"
"428","15","🪵🧔🏻 Плотник","33","2000","104","📋 Страница монстра

🪵🧔🏻 Плотник
🔸 Уровень: 33
🗺 Зона охоты: Тайная локация (❄️🕌🏛 Карбарак)

Награда за убийство:
✨ Опыт: 2000
💰 Золото: 104

Дроп ресурсов:
🈴 Вольфрам
🈴 Биоток
🎇 Осколок хаоса
🅾 Осколок гармонии
🧳🎽 Сундук с фрагментами доспеха [IV]
🧳🥾 Сундук с фрагментами ботинок [IV]
❇️ Сосна
❇️ Олово
✴️ Дуб
⏺ Кованая сталь
⏺ Бук
⚛️ Кровь"
"429","15","🪝👨🏼‍🦳🗡 Боцман","33","2000","104","📋 Страница монстра

🪝👨🏼‍🦳🗡 Боцман
🔸 Уровень: 33
🗺 Зона охоты: Тайная локация (❄️🕌🏛 Карбарак)

Награда за убийство:
✨ Опыт: 2000
💰 Золото: 104

Дроп ресурсов:
🈴 Вольфрам
🈴 Биоток
🎇 Осколок хаоса
🅾 Осколок гармонии
🧳🔪 Сундук с фрагментами оружия [IV]
🧳🥾 Сундук с фрагментами ботинок [IV]
❇️ Сосна
❇️ Олово
✴️ Дуб
⏺ Кованая сталь
⏺ Бук
⚛️ Кровь"
"430","15","💊👨‍⚕️ Cудовой врач","33","3600","180","📋 Страница монстра

💊👨‍⚕️ Cудовой врач
🔸 Уровень: 33
🗺 Зона охоты: Тайная локация (❄️🕌🏛 Карбарак)

Награда за убийство:
✨ Опыт: 3600
💰 Золото: 180

Дроп ресурсов:
👝 Мешок с осколками гармонии 5шт
👝 Мешок с осколками хаоса 5шт
🈴 Вольфрам
🈴 Биоток
🎇 Осколок хаоса
🅾 Осколок гармонии
🧳🛡 Сундук с фрагментами щита [IV]
🧳🧤 Сундук с фрагментами перчаток [IV]
🧳🥾 Сундук с фрагментами ботинок [IV]"
"431","15","⛵️🧔🏼‍♂️🪓 Старпом","33","3600","180","📋 Страница монстра

⛵️🧔🏼‍♂️🪓 Старпом
🔸 Уровень: 33
🗺 Зона охоты: Тайная локация (❄️🕌🏛 Карбарак)

Награда за убийство:
✨ Опыт: 3600
💰 Золото: 180

Дроп ресурсов:
👝 Мешок с осколками гармонии 5шт
👝 Мешок с осколками хаоса 5шт
🈴 Вольфрам
🈴 Биоток
🎇 Осколок хаоса
🅾 Осколок гармонии
🧳🎽 Сундук с фрагментами доспеха [IV]
🧳🎩 Сундук с фрагментами шлема [IV]
🧳🧤 Сундук с фрагментами перчаток [IV]"
"432","15","🏴‍☠️👨🏻‍🦲 Квартирмейстер","33","3600","180","📋 Страница монстра

🏴‍☠️👨🏻‍🦲 Квартирмейстер
🔸 Уровень: 33
🗺 Зона охоты: Тайная локация (❄️🕌🏛 Карбарак)

Награда за убийство:
✨ Опыт: 3600
💰 Золото: 180

Дроп ресурсов:
👝 Мешок с осколками гармонии 5шт
👝 Мешок с осколками хаоса 5шт
🈴 Вольфрам
🈴 Биоток
🎇 Осколок хаоса
🅾 Осколок гармонии
🧳🔪 Сундук с фрагментами оружия [IV]
🧳🎩 Сундук с фрагментами шлема [IV]"
"433","15","🏴‍☠️👳🏻‍♂️ Барба Россо","34","6400","300","📋 Страница монстра

🏴‍☠️👳🏻‍♂️ Барба Россо
🔸 Уровень: 34
🗺 Зона охоты: Тайная локация (❄️🕌🏛 Карбарак)

Награда за убийство:
✨ Опыт: 6400
💰 Золото: 300

Дроп экипировки:
📿 Ожерелье Баала 💓 [IV]
📿 Ожерелье Торквемады 🌟 [IV]
📿 Ожерелье Далмации ⚔️ [IV]
📿 Ожерелье Гелиоса 🗡 [IV]
📿 Ожерелье Аида 🏹 [IV]
📿 Ожерелье Ареса 🛡 [IV]

Дроп ресурсов:
📦 Сундук с корабля
🧳🎽 Сундук с фрагментами доспеха [IV]
🧳🔪 Сундук с фрагментами оружия [IV]
🧳🛡 Сундук с фрагментами щита [IV]
🧳🎩 Сундук с фрагментами шлема [IV]
🧳🧤 Сундук с фрагментами перчаток [IV]
🧳🥾 Сундук с фрагментами ботинок [IV]
🈴 Вольфрам
🈴 Биоток
🎇 Осколок хаоса
🅾 Осколок гармонии
🌡🎆 Зелье очищения камня [III+]
🌡🎆 Зелье очищения камня [IV]
🔖 Личный свиток Кселеса
🪦 Метка приключения
🪱 Часть щупальца
👝 Мешок с осколками гармонии 5шт
👝 Мешок с осколками хаоса 5шт"
"434","15","🏴‍☠️ 🧑🏻‍🦯 Калека Джек","34","6400","300","📋 Страница монстра

🏴‍☠️ 🧑🏻‍🦯 Калека Джек
🔸 Уровень: 34
🗺 Зона охоты: Тайная локация (❄️🕌🏛 Карбарак)

Награда за убийство:
✨ Опыт: 6400
💰 Золото: 300

Дроп экипировки:
📿 Ожерелье Баала 💓 [IV]
📿 Ожерелье Торквемады 🌟 [IV]
📿 Ожерелье Далмации ⚔️ [IV]
📿 Ожерелье Гелиоса 🗡 [IV]
📿 Ожерелье Аида 🏹 [IV]
📿 Ожерелье Ареса 🛡 [IV]

Дроп ресурсов:
👝 Мешок с осколками гармонии 5шт
👝 Мешок с осколками хаоса 5шт
📦 Сундук с корабля
🧳🎽 Сундук с фрагментами доспеха [IV]
🧳🔪 Сундук с фрагментами оружия [IV]
🧳🛡 Сундук с фрагментами щита [IV]
🧳🎩 Сундук с фрагментами шлема [IV]
🧳🧤 Сундук с фрагментами перчаток [IV]
🧳🥾 Сундук с фрагментами ботинок [IV]
🈴 Вольфрам
🈴 Биоток
🎇 Осколок хаоса
🅾 Осколок гармонии
🌡🎆 Зелье очищения камня [III+]
🌡🎆 Зелье очищения камня [IV]
🔖 Личный свиток Кселеса
🪦 Метка приключения
🪱 Часть щупальца"
"435","15","⚔️🧔🏻 Капер","33","2400","120","📋 Страница монстра

⚔️🧔🏻 Капер
🔸 Уровень: 33
🗺 Зона охоты: Тайная локация (❄️🕌🏛 Карбарак)

Награда за убийство:
✨ Опыт: 2400
💰 Золото: 120

Дроп ресурсов:
🈴 Вольфрам
🈴 Биоток
🎇 Осколок хаоса
🅾 Осколок гармонии
🧳🥾 Сундук с фрагментами ботинок [IV]"
"436","15","🏴‍☠️🧔🏻‍♂️ Генри Корбан","34","6400","300","📋 Страница монстра

🏴‍☠️🧔🏻‍♂️ Генри Корбан
🔸 Уровень: 34
🗺 Зона охоты: Тайная локация (❄️🕌🏛 Карбарак)

Награда за убийство:
✨ Опыт: 6400
💰 Золото: 300

Дроп экипировки:
📿 Ожерелье Ареса 🛡 [IV]
📿 Ожерелье Аида 🏹 [IV]
📿 Ожерелье Гелиоса 🗡 [IV]
📿 Ожерелье Далмации ⚔️ [IV]
📿 Ожерелье Торквемады 🌟 [IV]
📿 Ожерелье Баала 💓 [IV]

Дроп ресурсов:
👝 Мешок с осколками гармонии 5шт
👝 Мешок с осколками хаоса 5шт
📦 Сундук с корабля
🧳🎽 Сундук с фрагментами доспеха [IV]
🧳🔪 Сундук с фрагментами оружия [IV]
🧳🛡 Сундук с фрагментами щита [IV]
🧳🎩 Сундук с фрагментами шлема [IV]
🧳🧤 Сундук с фрагментами перчаток [IV]
🧳🥾 Сундук с фрагментами ботинок [IV]
🈴 Вольфрам
🈴 Биоток
🎇 Осколок хаоса
🅾 Осколок гармонии
🌡🎆 Зелье очищения камня [III+]
🌡🎆 Зелье очищения камня [IV]
🔖 Личный свиток Кселеса
🪦 Метка приключения
🪱 Часть щупальца"
